_id,CRASH_CRN,DISTRICT,CRASH_COUNTY,MUNICIPALITY,POLICE_AGCY,CRASH_YEAR,CRASH_MONTH,DAY_OF_WEEK,TIME_OF_DAY,HOUR_OF_DAY,ILLUMINATION,WEATHER,ROAD_CONDITION,COLLISION_TYPE,RELATION_TO_ROAD,INTERSECT_TYPE,TCD_TYPE,URBAN_RURAL,LOCATION_TYPE,SCH_BUS_IND,SCH_ZONE_IND,TOTAL_UNITS,PERSON_COUNT,VEHICLE_COUNT,AUTOMOBILE_COUNT,MOTORCYCLE_COUNT,BUS_COUNT,SMALL_TRUCK_COUNT,HEAVY_TRUCK_COUNT,SUV_COUNT,VAN_COUNT,BICYCLE_COUNT,FATAL_COUNT,INJURY_COUNT,MAJ_INJ_COUNT,MOD_INJ_COUNT,MIN_INJ_COUNT,UNK_INJ_DEG_COUNT,UNK_INJ_PER_COUNT,UNBELTED_OCC_COUNT,UNB_DEATH_COUNT,UNB_MAJ_INJ_COUNT,BELTED_DEATH_COUNT,BELTED_MAJ_INJ_COUNT,MCYCLE_DEATH_COUNT,MCYCLE_MAJ_INJ_COUNT,BICYCLE_DEATH_COUNT,BICYCLE_MAJ_INJ_COUNT,PED_COUNT,PED_DEATH_COUNT,PED_MAJ_INJ_COUNT,COMM_VEH_COUNT,MAX_SEVERITY_LEVEL,DRIVER_COUNT_16YR,DRIVER_COUNT_17YR,DRIVER_COUNT_18YR,DRIVER_COUNT_19YR,DRIVER_COUNT_20YR,DRIVER_COUNT_50_64YR,DRIVER_COUNT_65_74YR,DRIVER_COUNT_75PLUS,LATITUDE,LONGITUDE,DEC_LAT,DEC_LONG,EST_HRS_CLOSED,LANE_CLOSED,LN_CLOSE_DIR,NTFY_HIWY_MAINT,RDWY_SURF_TYPE_CD,SPEC_JURIS_CD,TCD_FUNC_CD,TFC_DETOUR_IND,WORK_ZONE_IND,WORK_ZONE_TYPE,WORK_ZONE_LOC,CONS_ZONE_SPD_LIM,WORKERS_PRES,WZ_CLOSE_DETOUR,WZ_FLAGGER,WZ_LAW_OFFCR_IND,WZ_LN_CLOSURE,WZ_MOVING,WZ_OTHER,WZ_SHLDER_MDN,FLAG_CRN,INTERSTATE,STATE_ROAD,LOCAL_ROAD,LOCAL_ROAD_ONLY,TURNPIKE,WET_ROAD,SNOW_SLUSH_ROAD,ICY_ROAD,SUDDEN_DEER,SHLDR_RELATED,REAR_END,HO_OPPDIR_SDSWP,HIT_FIXED_OBJECT,SV_RUN_OFF_RD,WORK_ZONE,PROPERTY_DAMAGE_ONLY,FATAL_OR_MAJ_INJ,INJURY,FATAL,NON_INTERSECTION,INTERSECTION,SIGNALIZED_INT,STOP_CONTROLLED_INT,UNSIGNALIZED_INT,SCHOOL_BUS,SCHOOL_ZONE,HIT_DEER,HIT_TREE_SHRUB,HIT_EMBANKMENT,HIT_POLE,HIT_GDRAIL,HIT_GDRAIL_END,HIT_BARRIER,HIT_BRIDGE,OVERTURNED,MOTORCYCLE,BICYCLE,HVY_TRUCK_RELATED,VEHICLE_FAILURE,TRAIN_TROLLEY,PHANTOM_VEHICLE,ALCOHOL_RELATED,DRINKING_DRIVER,UNDERAGE_DRNK_DRV,UNLICENSED,CELL_PHONE,NO_CLEARANCE,RUNNING_RED_LT,TAILGATING,CROSS_MEDIAN,CURVE_DVR_ERROR,LIMIT_65MPH,SPEEDING,SPEEDING_RELATED,AGGRESSIVE_DRIVING,FATIGUE_ASLEEP,DRIVER_16YR,DRIVER_17YR,DRIVER_65_74YR,DRIVER_75PLUS,UNBELTED,PEDESTRIAN,DISTRACTED,CURVED_ROAD,DRIVER_18YR,DRIVER_19YR,DRIVER_20YR,DRIVER_50_64YR,VEHICLE_TOWED,FIRE_IN_VEHICLE,HIT_PARKED_VEHICLE,MC_DRINKING_DRIVER,DRUGGED_DRIVER,INJURY_OR_FATAL,COMM_VEHICLE,IMPAIRED_DRIVER,DEER_RELATED,DRUG_RELATED,HAZARDOUS_TRUCK,ILLEGAL_DRUG_RELATED,ILLUMINATION_DARK,MINOR_INJURY,MODERATE_INJURY,MAJOR_INJURY,NHTSA_AGG_DRIVING,PSP_REPORTED,RUNNING_STOP_SIGN,TRAIN,TROLLEY,ROADWAY_CRN,RDWY_SEQ_NUM,ADJ_RDWY_SEQ,ACCESS_CTRL,ROADWAY_COUNTY,LANE_COUNT,RDWY_ORIENT,ROAD_OWNER,ROUTE,SPEED_LIMIT,SEGMENT,OFFSET,STREET_NAME,TOT_INJ_COUNT,SCHOOL_BUS_UNIT
5456,2024079306,11,02,02301,68B03,2024,06,7,,,,3,1,7,7,00,0,2,03,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40 26:22.596,80 00:34.956,40.43961,-80.00971,,,4,N,,,,N,0,,,,,,,,,,,,2024079306,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,2024079306,3,,1,02,2,W,1,0376,55,,1203,PENN LINCOLN PY,0,
5457,2024079307,11,02,02102,68B05,2024,07,2,,,,3,1,7,2,00,0,2,00,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 24:40.289,80 06:26.609,40.411191,-80.107391,,,,N,,,,,0,,,,,,,,,,,,2024079307,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,2024079307,3,,1,02,,S,1,0079,55,,1162,RAYMOND P SHAFER HW,0,
5458,2024079308,11,02,02301,68B03,2024,07,4,,,,3,1,5,1,00,0,2,00,0,0,3,3,3,2,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,40 26:04.409,79 59:19.161,40.434558,-79.988656,,,4,N,,,,N,0,,,,,,,,,,,,2024079308,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,2024079308,3,,1,02,,W,1,0376,55,,863,PENN LINCOLN PY,0,
5459,2024079309,11,02,02435,68B03,2024,07,2,,,,3,1,1,1,00,0,2,00,0,0,3,3,3,1,0,0,0,0,1,1,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,40 24:45.097,80 03:59.990,40.412527,-80.066664,,,4,N,,,,N,0,,,,,,,,,,,,2024079309,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,2024079309,3,,1,02,,W,1,0376,55,,173,PENN LINCOLN PY,1,
5460,2024079311,11,02,02301,68B03,2024,07,7,,,,3,1,1,1,00,0,2,00,0,0,2,2,2,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,40 25:34.360,79 54:53.044,40.426211,-79.914734,,,,N,,,,,0,,,,,,,,,,,,2024079311,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,2024079311,3,,1,02,,E,1,0376,55,,4349,SQUIRREL HILL TN,0,
5461,2024079314,11,02,02473,02473,2024,09,7,,,,3,1,7,3,00,0,2,00,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40 23:50.674,79 52:31.715,40.397409,-79.875476,,,2,N,,,,N,0,,,,,,,,,,,,2024079314,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,2024079314,3,,3,02,,S,2,0837,40,,1996,KENNYWOOD BL,0,
5462,2024079322,11,02,02219,02219,2024,09,4,,,,4,1,1,1,00,7,2,00,0,0,4,4,4,2,0,0,0,0,2,0,0,0,1,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,40 17:33.609,79 59:47.159,40.292669,-79.996433,,,1,N,,,,N,1,2,4,25,1,,1,0,,,,1,2024079322,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,2024079322,3,,3,02,,N,2,3013,35,,1730,BROWNSVILLE RD,1,
5463,2024079337,11,02,02446,02446,2024,09,6,,,,3,1,1,1,00,0,2,07,0,0,2,2,2,2,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,40 25:09.200,79 47:39.600,40.419222,-79.794333,,,6,N,,,,Y,0,,,,,,,,,,,,2024079337,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024079337,3,,,02,,W,4,,35,,,MONROEVILLE RD,1,
5464,2024079349,11,02,02473,02473,2024,09,5,,,,3,1,1,1,01,2,2,00,0,0,2,2,2,0,0,0,0,0,2,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,40 19:56.719,79 56:01.978,40.332422,-79.933883,,,1,N,,,,N,0,,,,,,,,,,,,2024079349,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,2024079349,3,,3,02,,N,2,0885,35,,290,CLAIRTON RD,1,
5465,2024079355,11,02,02441,02441,2024,09,4,,,,3,1,1,1,00,2,2,00,0,0,2,2,2,0,0,0,0,1,1,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,40 34:04.554,80 12:47.062,40.567932,-80.213073,,,1,N,,,,N,0,,,,,,,,,,,,2024079355,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,,0,0,0,0,0,0,2024079355,3,,3,02,,N,2,0065,40,,248,OHIO RIVER BL,1,
5466,2024079359,11,02,02448,02448,2024,08,3,,,,3,1,0,5,02,3,2,00,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,40 24:09.912,79 53:06.786,40.402753,-79.885218,,,,N,,,,,0,,,,,,,,,,,,2024079359,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024079359,3,,3,02,,E,4,ALSM,25,,,SCHWAB AV,0,
5467,2024079395,11,02,02103,02103,2024,09,6,,,,3,1,7,2,02,0,2,00,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40 33:23.796,80 13:14.059,40.55661,-80.220572,,,4,N,,,0,Y,0,,,,,,,,,,,,2024079395,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024079395,4,,,02,2,W,4,,35,,,SPRING RUN RD,0,
5468,2024079396,11,02,02304,02304,2024,09,6,,,,3,1,1,1,00,0,2,00,0,0,2,3,2,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40 20:06.100,79 49:37.100,40.335028,-79.826972,,,7,N,,,,N,0,,,,,,,,,,,,2024079396,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024079396,3,,,02,2,N,4,,30,,,EDEN PARK BL,0,
5469,2024079401,11,02,02106,02106,2024,09,3,,,,3,1,2,1,00,0,2,00,0,0,3,3,3,2,0,0,1,0,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,40 32:15.173,79 50:11.538,40.537548,-79.836538,,,1,N,,,,Y,0,,,,,,,,,,,,2024079401,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,2024079401,3,,3,02,,S,2,1001,45,,770,FREEPORT RD,1,
5470,2024079439,11,02,02458,02458,2024,09,6,,,,3,1,4,1,01,2,2,00,0,0,2,2,2,1,0,0,0,0,1,0,0,0,2,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40 32:09.267,80 10:58.852,40.535908,-80.183014,,,1,N,,,,N,0,,,,,,,,,,,,2024079439,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,,0,1,0,0,0,0,2024079439,5,,,02,,E,4,,25,,,CHESTNUT ST,2,
5471,2024079448,11,02,02113,02113,2024,09,6,,,,3,1,4,1,02,2,2,00,0,0,3,3,3,0,0,0,0,0,3,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,40 29:06.657,79 51:24.730,40.485183,-79.856869,,,7,N,,,3,N,0,,,,,,,,,,,,2024079448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,,0,0,0,0,0,0,2024079448,3,,3,02,,B,2,0130,45,,0,SANDY CREEK RD,1,
5472,2024079460,11,02,02104,68D02,2024,08,3,,,,5,1,4,1,00,0,2,00,0,0,4,4,4,2,0,0,1,0,1,0,0,1,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,40 35:14.519,79 46:39.045,40.587366,-79.777513,,,1,Y,2,0,,Y,0,,,,,,,,,,,,2024079460,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,2024079460,3,,1,02,,S,2,0028,65,,829,ALLEGHENY VALLEY EX,1,
5473,2024079527,11,02,02433,02433,2024,09,6,,,,3,1,7,4,00,0,2,00,0,0,1,2,1,1,0,0,0,0,0,0,0,0,2,0,,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40 20:30.500,79 53:11.100,40.341806,-79.886417,,,5,N,,,,N,0,,,,,,,,,,,,2024079527,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,2024079527,3,,3,02,2,S,4,AKVW,25,,,MONONGAHELA AV,2,
5474,2024079540,11,02,02445,02445,2024,09,6,,,,3,1,7,3,02,2,2,08,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 28:28.269,79 58:17.157,40.474519,-79.971433,,,7,N,,,,Y,0,,,,,,,,,,,,2024079540,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,2024079540,3,,1,02,,S,2,8120,25,,0,RAMP Q RD,0,
5475,2024079541,11,02,02113,02113,2024,09,6,,,,3,1,6,1,01,2,2,00,0,0,2,2,2,1,1,0,0,0,0,0,0,0,2,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,40 28:31.904,79 50:54.576,40.475529,-79.848493,,,1,N,,,,N,0,,,,,,,,,,,,2024079541,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,2024079541,3,,3,02,,B,2,0130,45,,0,COAL HOLLOW RD,2,
5476,2024079545,11,02,02301,02301,2024,09,6,,,,3,1,4,1,01,2,2,00,0,0,2,2,2,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:31.818,79 59:41.913,40.442172,-79.994976,,,4,N,,,,N,0,,,,,,,,,,,,2024079545,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,2024079545,3,,,02,,S,4,,25,,,GRANT ST,0,
5477,2024079589,11,02,02105,02105,2024,09,7,,,,3,1,7,4,00,0,1,00,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 13:33.100,79 50:27.500,40.225861,-79.840972,,,1,N,,,0,N,0,,,,,,,,,,,,2024079589,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,2024079589,3,,,02,,N,4,,40,,,PINEVIEW DR,0,
5478,2024079616,11,02,02303,02303,2024,09,2,,,,3,1,4,1,01,2,2,00,0,0,2,2,2,1,0,0,0,1,0,0,0,0,1,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,40 22:25.364,79 50:41.109,40.373712,-79.844753,,,,N,,,,,0,,,,,,,,,,,,2024079616,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,,0,0,0,0,0,0,2024079616,4,,3,02,,E,4,H203,35,,3219,GRANT AV,1,
5479,2024079633,11,02,02105,02105,2024,09,6,,,,3,1,7,2,00,0,2,00,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 16:35.547,79 48:16.513,40.276541,-79.804587,,,2,Y,,,,Y,0,,,,,,,,,,,,2024079633,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024079633,3,,3,02,,S,2,2017,35,,60,INDUSTRY RD,0,
5480,2024079637,11,02,02473,02473,2024,09,6,,,,3,1,1,1,00,0,2,00,0,0,2,3,2,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 22:10.781,79 55:42.374,40.369661,-79.928437,,,,N,,,,,0,,,,,,,,,,,,2024079637,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024079637,3,,3,02,,N,2,0885,40,,3454,LEBANON RD,0,
5481,2024079643,11,02,02111,02111,2024,09,7,,,,3,1,7,6,00,0,2,07,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 23:09.600,79 49:23.900,40.386,-79.823306,,,,N,,,,,0,,,,,,,,,,,,2024079643,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024079643,3,,,02,,N,7,,25,,,WALMART LT,0,
5482,2024079665,11,02,02111,02111,2024,09,7,,,,3,1,1,1,00,0,2,07,0,0,4,9,4,1,0,0,1,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,40 22:39.377,79 48:07.514,40.377605,-79.802087,,,4,N,,,,Y,0,,,,,,,,,,,,2024079665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024079665,3,,3,02,2,W,2,0030,40,,1511,LINCOLN HW,0,
5483,2024079730,11,02,02419,02419,2024,09,7,,,,3,1,4,1,01,2,2,00,0,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,40 26:45.400,79 50:54.484,40.445944,-79.848468,,,4,N,,,3,Y,0,,,,,,,,,,,,2024079730,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,2024079730,3,,3,02,,E,2,0130,35,,0,BEULAH RD,0,
5484,2024079742,11,02,02478,02478,2024,09,1,,,,3,1,5,6,00,0,2,00,0,0,2,2,2,1,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:38.820,79 52:49.220,40.444117,-79.880339,,,,N,,,,,0,,,,,,,,,,,,2024079742,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,2024079742,3,,3,02,1,E,4,ANH7,25,,,NORTH AV,0,
